# Wireless Strength at 60 second intervals.
# Mon 09 Nov 2009 12:15:48 AM PST
2009.11.09-14:40:26	.65
2009.11.09-14:41:26	.64
2009.11.09-14:42:26	.65
2009.11.09-14:43:26	.64
2009.11.09-14:44:26	.65
2009.11.09-14:45:26	.65
2009.11.09-14:46:26	.64
2009.11.09-14:47:26	.65
2009.11.09-14:48:26	.65
2009.11.09-14:49:26	.62
2009.11.09-14:50:26	.65
2009.11.09-14:51:26	.65
2009.11.09-14:52:26	.65
2009.11.09-14:53:26	.64
2009.11.09-14:54:26	.65
2009.11.09-14:55:26	.64
2009.11.09-14:56:26	.65
2009.11.09-14:57:26	.65
2009.11.09-14:58:26	.65
2009.11.09-14:59:26	.67
2009.11.09-15:00:26	.65
2009.11.09-15:01:26	.65
2009.11.09-15:02:26	.65
2009.11.09-15:03:26	.65
2009.11.09-15:04:26	.64
2009.11.09-15:05:27	.64
2009.11.09-15:06:27	.65
2009.11.09-15:07:27	.65
2009.11.09-15:08:27	.65
2009.11.09-15:09:27	.64
2009.11.09-15:10:27	.65
2009.11.09-15:11:27	.65
2009.11.09-15:12:27	.61
2009.11.09-15:13:27	.61
2009.11.09-15:14:27	.61
2009.11.09-15:15:27	.67
2009.11.09-15:16:27	.64
2009.11.09-15:17:27	.64
2009.11.09-15:18:27	.65
2009.11.09-15:19:27	.65
2009.11.09-15:20:27	.65
2009.11.09-15:21:27	.67
2009.11.09-15:22:27	.65
2009.11.09-15:23:27	.65
2009.11.09-15:24:27	.65
2009.11.09-15:25:27	0
2009.11.09-15:26:27	.65
2009.11.09-15:27:27	.65
2009.11.09-15:28:27	.65
2009.11.09-15:29:27	.62
2009.11.09-15:30:27	.67
2009.11.09-15:31:28	.65
2009.11.09-15:32:28	.62
2009.11.09-15:33:28	.64
2009.11.09-15:34:28	.64
2009.11.09-15:35:28	.65
2009.11.09-15:36:28	.64
2009.11.09-15:37:28	.64
2009.11.09-15:38:28	.64
2009.11.09-15:39:28	.65
2009.11.09-15:40:28	.65
2009.11.09-15:41:28	.64
2009.11.09-15:42:28	.65
2009.11.09-15:43:28	.64
2009.11.09-15:44:28	.67
2009.11.09-15:45:28	.65
2009.11.09-15:46:28	.65
2009.11.09-15:47:28	.64
2009.11.09-15:48:28	.64
2009.11.09-15:49:28	.65
2009.11.09-15:50:28	.65
2009.11.09-15:51:28	.64
2009.11.09-15:52:28	.65
2009.11.09-15:53:28	0
2009.11.09-15:54:28	.65
2009.11.09-15:55:28	.65
2009.11.09-15:56:28	.65
2009.11.09-15:57:29	.64
2009.11.09-15:58:29	.64
2009.11.09-15:59:29	.65
2009.11.09-16:00:29	.65
2009.11.09-16:01:29	.64
2009.11.09-16:02:29	.65
2009.11.09-16:03:29	.65
2009.11.09-16:04:29	.64
2009.11.09-16:05:29	.64
2009.11.09-16:06:29	.65
2009.11.09-16:07:29	.65
2009.11.09-16:08:29	.64
2009.11.09-16:09:29	.64
2009.11.09-16:10:29	.65
2009.11.09-16:11:29	.64
2009.11.09-16:12:29	.65
2009.11.09-16:13:29	.65
2009.11.09-16:14:29	.64
2009.11.09-16:15:29	.64
2009.11.09-16:16:29	.65
2009.11.09-16:17:29	.65
2009.11.09-16:18:29	.65
2009.11.09-16:19:29	.34
2009.11.09-16:20:29	.62
2009.11.09-16:21:30	.65
2009.11.09-16:22:30	.65
2009.11.09-16:23:30	.64
2009.11.09-16:24:30	.65
2009.11.09-16:25:30	.64
2009.11.09-16:26:30	.65
2009.11.09-16:27:30	.65
2009.11.09-16:28:30	.65
2009.11.09-16:29:30	.65
2009.11.09-16:30:30	.65
2009.11.09-16:31:30	.64
2009.11.09-16:32:30	.65
2009.11.09-16:33:30	.64
2009.11.09-16:34:30	.64
2009.11.09-16:35:30	.65
2009.11.09-16:36:30	.64
2009.11.09-16:37:30	.65
2009.11.09-16:38:30	.64
2009.11.09-16:39:30	.65
2009.11.09-16:40:30	.64
2009.11.09-16:41:30	.62
2009.11.09-16:42:30	.64
2009.11.09-16:43:30	.67
2009.11.09-16:44:30	.64
2009.11.09-16:45:31	.64
2009.11.09-16:46:31	.64
2009.11.09-16:47:31	.64
2009.11.09-16:48:31	.64
2009.11.09-16:49:31	.64
2009.11.09-16:50:31	.65
2009.11.09-16:51:31	.64
2009.11.09-16:52:31	.64
2009.11.09-16:53:31	.64
2009.11.09-16:54:31	.64
2009.11.09-16:55:31	.64
2009.11.09-16:56:31	.64
2009.11.09-16:57:31	.65
2009.11.09-16:58:31	.64
2009.11.09-16:59:31	.65
2009.11.09-17:00:31	.65
2009.11.09-17:01:31	.65
2009.11.09-17:02:31	.60
2009.11.09-17:03:31	.61
2009.11.09-17:04:31	.60
2009.11.09-17:05:31	.61
2009.11.09-17:06:31	.60
2009.11.09-17:07:31	.60
2009.11.09-17:08:31	.61
2009.11.09-17:09:31	.58
2009.11.09-17:10:32	.61
2009.11.09-17:11:32	0
2009.11.09-17:12:32	.62
2009.11.09-17:13:32	.61
2009.11.09-17:14:32	.61
2009.11.09-17:15:32	.61
2009.11.09-17:16:32	.60
2009.11.09-17:17:32	.62
2009.11.09-17:18:32	.62
2009.11.09-17:19:32	.61
2009.11.09-17:20:32	.60
2009.11.09-17:21:32	.61
2009.11.09-17:22:32	.61
2009.11.09-17:23:32	.61
2009.11.09-17:24:32	.60
2009.11.09-17:25:32	.60
2009.11.09-17:26:32	.60
2009.11.09-17:27:32	.61
2009.11.09-17:28:32	.62
2009.11.09-17:29:32	.62
2009.11.09-17:30:32	.61
2009.11.09-17:31:32	.62
2009.11.09-17:32:32	.61
2009.11.09-17:33:32	.62
2009.11.09-17:34:32	.61
2009.11.09-17:35:33	.61
2009.11.09-17:36:33	.62
2009.11.09-17:37:33	.61
2009.11.09-17:38:33	.61
2009.11.09-17:39:33	0
2009.11.09-17:40:33	.61
2009.11.09-17:41:33	.61
2009.11.09-17:42:33	.62
2009.11.09-17:43:33	.62
2009.11.09-17:44:33	.62
2009.11.09-17:45:33	.62
2009.11.09-17:46:33	.62
2009.11.09-17:47:33	.62
2009.11.09-17:48:33	.62
2009.11.09-17:49:33	.61
2009.11.09-17:50:33	.61
2009.11.09-17:51:33	.61
2009.11.09-17:52:33	.62
2009.11.09-17:53:33	.64
2009.11.09-17:54:33	.60
2009.11.09-17:55:33	.62
2009.11.09-17:56:33	.64
2009.11.09-17:57:33	.62
2009.11.09-17:58:33	.62
2009.11.09-17:59:33	.64
2009.11.09-18:00:33	.64
2009.11.09-18:01:34	.64
2009.11.09-18:02:34	.62
2009.11.09-18:03:34	.65
2009.11.09-18:04:34	.62
2009.11.09-18:05:34	.64
2009.11.09-18:06:34	.64
2009.11.09-18:07:34	.64
2009.11.09-18:08:34	.64
2009.11.09-18:09:34	.62
2009.11.09-18:10:34	.62
2009.11.09-18:11:34	.64
2009.11.09-18:12:34	.64
2009.11.09-18:13:34	.62
2009.11.09-18:14:34	.64
2009.11.09-18:15:34	.64
2009.11.09-18:16:34	.65
2009.11.09-18:17:34	.62
2009.11.09-18:18:34	.64
2009.11.09-18:19:34	.62
2009.11.09-18:20:34	.64
2009.11.09-18:21:34	.62
2009.11.09-18:22:34	0
2009.11.09-18:23:34	.62
2009.11.09-18:24:35	.65
2009.11.09-18:25:35	.57
2009.11.09-18:26:35	.62
2009.11.09-18:27:35	.64
2009.11.09-18:28:35	.64
2009.11.09-18:29:35	.64
2009.11.09-18:30:35	.64
2009.11.09-18:31:35	.64
2009.11.09-18:32:35	.64
2009.11.09-18:33:35	.65
2009.11.09-18:34:35	.62
2009.11.09-18:35:35	.62
2009.11.09-18:36:35	.62
2009.11.09-18:37:35	.64
2009.11.09-18:38:35	.64
2009.11.09-18:39:35	.64
2009.11.09-18:40:35	.64
2009.11.09-18:41:35	.65
2009.11.09-18:42:35	.64
2009.11.09-18:43:35	.64
2009.11.09-18:44:35	.64
2009.11.09-18:45:35	.64
2009.11.09-18:46:35	.62
2009.11.09-18:47:35	.65
2009.11.09-18:48:36	.64
2009.11.09-18:49:36	.64
2009.11.09-18:50:36	.64
2009.11.09-18:51:36	0
2009.11.09-18:52:36	.65
2009.11.09-18:53:36	.65
2009.11.09-18:54:36	.65
2009.11.09-18:55:36	.65
2009.11.09-18:56:36	.64
2009.11.09-18:57:36	.65
2009.11.09-18:58:36	.65
2009.11.09-18:59:36	.62
2009.11.09-19:00:36	.64
2009.11.09-19:01:36	.62
2009.11.09-19:02:36	.62
2009.11.09-19:03:36	.65
2009.11.09-19:04:36	.65
2009.11.09-19:05:36	.65
2009.11.09-19:06:36	.65
2009.11.09-19:07:36	.67
2009.11.09-19:08:36	.67
2009.11.09-19:09:36	.67
2009.11.09-19:10:36	.67
2009.11.09-19:11:37	.67
2009.11.09-19:12:37	.37
2009.11.09-19:13:37	.65
2009.11.09-19:14:37	.65
2009.11.09-19:15:37	.67
2009.11.09-19:16:37	.67
2009.11.09-19:17:37	.67
2009.11.09-19:18:37	.67
2009.11.09-19:19:37	.67
2009.11.09-19:20:37	.67
2009.11.09-19:21:37	.67
2009.11.09-19:22:37	.67
2009.11.09-19:23:37	.67
2009.11.09-19:24:37	.65
2009.11.09-19:25:37	.67
2009.11.09-19:26:37	.67
2009.11.09-19:27:38	.67
2009.11.09-19:28:38	.67
2009.11.09-19:29:38	.67
2009.11.09-19:30:38	.67
2009.11.09-19:31:38	.65
2009.11.09-19:32:38	.67
2009.11.09-19:33:38	.67
2009.11.09-19:34:38	.67
2009.11.09-19:35:38	.65
2009.11.09-19:36:38	.65
2009.11.09-19:37:38	.65
2009.11.09-19:38:38	.67
2009.11.09-19:39:38	.67
2009.11.09-19:40:38	.65
2009.11.09-19:41:38	.65
2009.11.09-19:42:38	.67
2009.11.09-19:43:38	.65
2009.11.09-19:44:39	.67
2009.11.09-19:45:39	.65
2009.11.09-19:46:39	.58
2009.11.09-19:47:39	.67
2009.11.09-19:48:39	.68
2009.11.09-19:49:39	.65
2009.11.09-19:50:39	.67
2009.11.09-19:51:39	.65
2009.11.09-19:52:39	.65
2009.11.09-19:53:39	.65
2009.11.09-19:54:39	.67
2009.11.09-19:55:39	.67
2009.11.09-19:56:39	.67
2009.11.09-19:57:39	.34
2009.11.09-19:58:39	.67
2009.11.09-19:59:39	.65
2009.11.09-20:00:39	.65
2009.11.09-20:01:39	.65
2009.11.09-20:02:39	.64
2009.11.09-20:03:39	.67
2009.11.09-20:04:39	.67
2009.11.09-20:05:39	.65
2009.11.09-20:06:40	.67
2009.11.09-20:07:40	.65
2009.11.09-20:08:40	.62
2009.11.09-20:09:40	.65
2009.11.09-20:10:40	.67
2009.11.09-20:11:40	.67
2009.11.09-20:12:40	.67
2009.11.09-20:13:40	.67
2009.11.09-20:14:40	.67
2009.11.09-20:15:40	.67
2009.11.09-20:16:40	.67
2009.11.09-20:17:40	.65
2009.11.09-20:18:40	.67
2009.11.09-20:19:40	.64
2009.11.09-20:20:40	.67
2009.11.09-20:21:40	.65
2009.11.09-20:22:40	.65
2009.11.09-20:23:40	.64
2009.11.09-20:24:40	.64
2009.11.09-20:25:41	.65
2009.11.09-20:26:41	.64
2009.11.09-20:27:41	.65
2009.11.09-20:28:41	.67
2009.11.09-20:29:41	.65
2009.11.09-20:30:41	.67
2009.11.09-20:31:41	.67
2009.11.09-20:32:41	.65
2009.11.09-20:33:41	0
2009.11.09-20:34:41	.65
2009.11.09-20:35:41	.65
2009.11.09-20:36:41	.67
2009.11.09-20:37:41	.65
2009.11.09-20:38:41	.64
2009.11.09-20:39:41	.65
2009.11.09-20:40:41	.65
2009.11.09-20:41:41	.67
2009.11.09-20:42:41	.65
2009.11.09-20:43:41	.65
2009.11.09-20:44:41	.67
2009.11.09-20:45:41	.67
2009.11.09-20:46:41	.67
2009.11.09-20:47:41	.67
2009.11.09-20:48:41	.67
2009.11.09-20:49:42	.67
2009.11.09-20:50:42	.67
2009.11.09-20:51:42	.67
2009.11.09-20:52:42	.67
2009.11.09-20:53:42	.67
2009.11.09-20:54:42	.65
2009.11.09-20:55:42	.67
2009.11.09-20:56:42	.67
2009.11.09-20:57:42	.67
2009.11.09-20:58:42	.67
2009.11.09-20:59:42	.67
2009.11.09-21:00:42	.67
2009.11.09-21:01:42	.65
2009.11.09-21:02:42	.65
2009.11.09-21:03:42	.65
2009.11.09-21:04:42	.65
2009.11.09-21:05:42	.61
2009.11.09-21:06:42	.65
2009.11.09-21:07:42	.67
2009.11.09-21:08:42	.65
2009.11.09-21:09:42	.65
2009.11.09-21:10:42	.64
2009.11.09-21:11:42	.65
2009.11.09-21:12:42	.62
2009.11.09-21:13:42	.67
2009.11.09-21:14:42	.65
2009.11.09-21:15:43	.67
2009.11.09-21:16:43	.67
2009.11.09-21:17:43	.67
2009.11.09-21:18:43	.67
2009.11.09-21:19:43	.67
2009.11.09-21:20:43	.65
2009.11.09-21:21:43	.67
2009.11.09-21:22:43	.67
2009.11.09-21:23:43	.65
2009.11.09-21:24:43	.67
2009.11.09-21:25:43	.67
2009.11.09-21:26:43	.67
2009.11.09-21:27:43	.67
2009.11.09-21:28:43	.34
2009.11.09-21:29:43	.67
2009.11.09-21:30:43	0
2009.11.09-21:31:43	.67
2009.11.09-21:32:43	.67
2009.11.09-21:33:43	.67
2009.11.09-21:34:43	.67
2009.11.09-21:35:43	.67
2009.11.09-21:36:43	.67
2009.11.09-21:37:43	.67
2009.11.09-21:38:44	.67
2009.11.09-21:39:44	.67
2009.11.09-21:40:44	.67
2009.11.09-21:41:44	.67
2009.11.09-21:42:44	.67
2009.11.09-21:43:44	.67
2009.11.09-21:44:44	.67
2009.11.09-21:45:44	.67
2009.11.09-21:46:44	.67
2009.11.09-21:47:44	.67
2009.11.09-21:48:44	.68
2009.11.09-21:49:44	.68
2009.11.09-21:50:44	.68
2009.11.09-21:51:44	.34
2009.11.09-21:52:44	.68
2009.11.09-21:53:44	.68
2009.11.09-21:54:44	.70
2009.11.09-21:55:44	.68
2009.11.09-21:56:44	.67
2009.11.09-21:57:44	.67
2009.11.09-21:58:44	.67
2009.11.09-21:59:44	0
2009.11.09-22:00:44	.67
2009.11.09-22:01:44	.67
2009.11.09-22:02:44	.67
2009.11.09-22:03:44	.67
2009.11.09-22:04:45	.67
2009.11.09-22:05:45	.67
2009.11.09-22:06:45	.34
2009.11.09-22:07:45	.67
2009.11.09-22:08:45	.67
2009.11.09-22:09:45	.67
2009.11.09-22:10:45	.67
2009.11.09-22:11:45	.67
2009.11.09-22:12:45	.67
2009.11.09-22:13:45	.67
2009.11.09-22:14:45	.67
2009.11.09-22:15:45	.67
2009.11.09-22:16:45	.67
2009.11.09-22:17:45	.67
2009.11.09-22:18:45	.67
2009.11.09-22:19:45	.67
2009.11.09-22:20:45	.67
2009.11.09-22:21:46	.67
2009.11.09-22:22:46	.67
2009.11.09-22:23:46	.67
2009.11.09-22:24:46	.67
2009.11.09-22:25:46	.67
2009.11.09-22:26:46	.67
2009.11.09-22:27:46	.67
2009.11.09-22:28:46	.67
2009.11.09-22:29:46	.65
2009.11.09-22:30:46	.67
2009.11.09-22:31:46	.67
2009.11.09-22:32:46	.67
2009.11.09-22:33:46	.67
2009.11.09-22:34:46	.67
2009.11.09-22:35:46	.65
2009.11.09-22:36:46	.67
2009.11.09-22:37:46	.67
2009.11.09-22:38:46	.67
2009.11.09-22:39:46	.65
2009.11.09-22:40:46	.65
2009.11.09-22:41:46	.67
2009.11.09-22:42:46	.65
2009.11.09-22:43:47	.67
2009.11.09-22:44:47	.67
2009.11.09-22:45:47	.67
2009.11.09-22:46:47	.67
2009.11.09-22:47:47	.67
2009.11.09-22:48:47	0
2009.11.09-22:49:47	.67
2009.11.09-22:50:47	.37
2009.11.09-22:51:47	.67
2009.11.09-22:52:47	.67
2009.11.09-22:53:47	.67
2009.11.09-22:54:47	.37
2009.11.09-22:55:47	.67
2009.11.09-22:56:47	.37
2009.11.09-22:57:47	.35
2009.11.09-22:58:47	.67
2009.11.09-22:59:47	.67
2009.11.09-23:00:47	.67
2009.11.09-23:01:47	.67
2009.11.09-23:02:47	.67
2009.11.09-23:03:47	.67
2009.11.09-23:04:47	.67
2009.11.09-23:05:47	.67
2009.11.09-23:06:47	.67
2009.11.09-23:07:47	.67
2009.11.09-23:08:47	.62
2009.11.09-23:09:47	.64
2009.11.09-23:10:48	.64
2009.11.09-23:11:48	.65
2009.11.09-23:12:48	.64
2009.11.09-23:13:48	.67
2009.11.09-23:14:48	.67
2009.11.09-23:15:48	.67
2009.11.09-23:16:48	.68
2009.11.09-23:17:48	.67
2009.11.09-23:18:48	.37
2009.11.09-23:19:48	.67
2009.11.09-23:20:48	.67
2009.11.09-23:21:48	.67
2009.11.09-23:22:48	.67
2009.11.09-23:23:48	.67
2009.11.09-23:24:48	.67
2009.11.09-23:25:48	.67
2009.11.09-23:26:48	.67
2009.11.09-23:27:48	.67
2009.11.09-23:28:48	.67
2009.11.09-23:29:48	.67
2009.11.09-23:30:48	.67
2009.11.09-23:31:48	.67
2009.11.09-23:32:49	.67
2009.11.09-23:33:49	.67
2009.11.09-23:34:49	.67
2009.11.09-23:35:49	.67
2009.11.09-23:36:49	.37
2009.11.09-23:37:49	.67
2009.11.09-23:38:49	.35
2009.11.09-23:39:49	.67
2009.11.09-23:40:49	.67
2009.11.09-23:41:49	.67
2009.11.09-23:42:49	.67
2009.11.09-23:43:49	.67
2009.11.09-23:44:49	.67
2009.11.09-23:45:49	.67
2009.11.09-23:46:49	.67
2009.11.09-23:47:49	.67
2009.11.09-23:48:49	.67
2009.11.09-23:49:49	.67
2009.11.09-23:50:49	.67
2009.11.09-23:51:49	.67
2009.11.09-23:52:49	.67
2009.11.09-23:53:49	.67
2009.11.09-23:54:49	.67
2009.11.09-23:55:50	.67
2009.11.09-23:56:50	.67
2009.11.09-23:57:50	.67
2009.11.09-23:58:50	.67
2009.11.09-23:59:50	.67
# Tues 10 Nov 2009
2009.11.10-00:00:50	.67
2009.11.10-00:01:50	.67
2009.11.10-00:02:50	.67
2009.11.10-00:03:50	.37
2009.11.10-00:04:50	.67
2009.11.10-00:05:50	.67
2009.11.10-00:06:50	.67
2009.11.10-00:07:50	.67
2009.11.10-00:08:50	.67
2009.11.10-00:09:50	.67
2009.11.10-00:10:50	.37
2009.11.10-00:11:50	.67
2009.11.10-00:12:50	.67
2009.11.10-00:13:50	.67
2009.11.10-00:14:50	.67
2009.11.10-00:15:50	.67
2009.11.10-00:16:51	.67
2009.11.10-00:17:51	.67
2009.11.10-00:18:51	.67
2009.11.10-00:19:51	.67
2009.11.10-00:20:51	.35
2009.11.10-00:21:51	.68
2009.11.10-00:22:51	.67
2009.11.10-00:23:51	.67
2009.11.10-00:24:51	.67
2009.11.10-00:25:51	.35
2009.11.10-00:26:51	.67
2009.11.10-00:27:51	.67
2009.11.10-00:28:51	.67
2009.11.10-00:29:51	.67
2009.11.10-00:30:51	.67
2009.11.10-00:31:51	.67
2009.11.10-00:32:51	.67
2009.11.10-00:33:51	.35
2009.11.10-00:34:51	.67
2009.11.10-00:35:51	.34
2009.11.10-00:36:51	.32
2009.11.10-00:37:52	.67
2009.11.10-00:38:52	.67
2009.11.10-00:39:52	.67
2009.11.10-00:40:52	.67
2009.11.10-00:41:52	.67
2009.11.10-00:42:52	.67
2009.11.10-00:43:52	.67
2009.11.10-00:44:52	.68
2009.11.10-00:45:52	.34
2009.11.10-00:46:52	.67
2009.11.10-00:47:52	.67
2009.11.10-00:48:52	.67
2009.11.10-00:49:52	.67
2009.11.10-00:50:52	.67
2009.11.10-00:51:52	.67
2009.11.10-00:52:52	.67
2009.11.10-00:53:52	.67
2009.11.10-00:54:52	.67
2009.11.10-00:55:53	.67
2009.11.10-00:56:53	.67
2009.11.10-00:57:53	.67
2009.11.10-00:58:53	.67
2009.11.10-00:59:53	.67
2009.11.10-01:00:53	.67
2009.11.10-01:01:53	.67
2009.11.10-01:02:53	.34
2009.11.10-01:03:53	.67
2009.11.10-01:04:53	.67
2009.11.10-01:05:53	.34
2009.11.10-01:06:53	.67
2009.11.10-01:07:53	.67
2009.11.10-01:08:53	.67
2009.11.10-01:09:53	.67
2009.11.10-01:10:53	.67
2009.11.10-01:11:53	.67
2009.11.10-01:12:53	.67
2009.11.10-01:13:53	.67
2009.11.10-01:14:53	.67
2009.11.10-01:15:53	.67
2009.11.10-01:16:53	.67
2009.11.10-01:17:53	.67
2009.11.10-01:18:54	.67
2009.11.10-01:19:54	.67
2009.11.10-01:20:54	.67
2009.11.10-01:21:54	.67
2009.11.10-01:22:54	.67
2009.11.10-01:23:54	.67
2009.11.10-01:24:54	.67
2009.11.10-01:25:54	.67
2009.11.10-01:26:54	.67
2009.11.10-01:27:54	.67
2009.11.10-01:28:54	.67
2009.11.10-01:29:54	.67
2009.11.10-01:30:54	.67
2009.11.10-01:31:54	.67
2009.11.10-01:32:54	.34
2009.11.10-01:33:54	.67
2009.11.10-01:34:54	.67
2009.11.10-01:35:54	.67
2009.11.10-01:36:54	.67
2009.11.10-01:37:54	.65
2009.11.10-01:38:54	.67
2009.11.10-01:39:54	.67
2009.11.10-01:40:54	.67
2009.11.10-01:41:54	.68
2009.11.10-01:42:54	.67
2009.11.10-01:43:55	.67
2009.11.10-01:44:55	.67
2009.11.10-01:45:55	.67
2009.11.10-01:46:55	.34
2009.11.10-01:47:55	.67
2009.11.10-01:48:55	.65
2009.11.10-01:49:55	.34
2009.11.10-01:50:55	.65
2009.11.10-01:51:55	.67
2009.11.10-01:52:55	.67
2009.11.10-01:53:55	.65
2009.11.10-01:54:55	.32
2009.11.10-01:55:55	.65
2009.11.10-01:56:55	.65
2009.11.10-01:57:55	.32
2009.11.10-01:58:55	.67
2009.11.10-01:59:55	.67
2009.11.10-02:00:55	.67
2009.11.10-02:01:55	.67
2009.11.10-02:02:55	.32
2009.11.10-02:03:56	.65
2009.11.10-02:04:56	.67
2009.11.10-02:05:56	.67
2009.11.10-02:06:56	.65
2009.11.10-02:07:56	.65
2009.11.10-02:08:56	.67
2009.11.10-02:09:56	.65
2009.11.10-02:10:56	.67
2009.11.10-02:11:56	.65
2009.11.10-02:12:56	.67
2009.11.10-02:13:56	.67
2009.11.10-02:14:56	.67
2009.11.10-02:15:56	.67
2009.11.10-02:16:56	.65
2009.11.10-02:17:56	.67
2009.11.10-02:18:56	.34
2009.11.10-02:19:56	.67
2009.11.10-02:20:56	.31
2009.11.10-02:21:56	.67
2009.11.10-02:22:56	.34
2009.11.10-02:23:57	.67
2009.11.10-02:24:57	.67
2009.11.10-02:25:57	.65
2009.11.10-02:26:57	.67
2009.11.10-02:27:57	.67
2009.11.10-02:28:57	.34
2009.11.10-02:29:57	.67
2009.11.10-02:30:57	.67
2009.11.10-02:31:57	.34
2009.11.10-02:32:57	.67
2009.11.10-02:33:57	.67
2009.11.10-02:34:57	.32
2009.11.10-02:35:57	.34
2009.11.10-02:36:57	.32
2009.11.10-02:37:57	.65
2009.11.10-02:38:57	.62
2009.11.10-02:39:57	.65
2009.11.10-02:40:57	.35
2009.11.10-02:41:57	.34
2009.11.10-02:42:57	.34
2009.11.10-02:43:57	.67
2009.11.10-02:44:58	.34
2009.11.10-02:45:58	.34
2009.11.10-02:46:58	.38
2009.11.10-02:47:58	.68
2009.11.10-02:48:58	.38
2009.11.10-02:49:58	.37
2009.11.10-02:50:58	0
2009.11.10-02:51:58	.68
2009.11.10-02:52:58	.67
2009.11.10-02:53:58	.67
2009.11.10-02:54:58	.68
2009.11.10-02:55:58	.35
2009.11.10-02:56:58	.67
2009.11.10-02:57:58	.67
2009.11.10-02:58:58	.68
2009.11.10-02:59:58	.68
2009.11.10-03:00:58	.67
2009.11.10-03:01:58	.67
2009.11.10-03:02:58	.67
2009.11.10-03:03:58	.67
2009.11.10-03:04:58	.67
2009.11.10-03:05:59	.67
2009.11.10-03:06:59	.67
2009.11.10-03:07:59	.67
2009.11.10-03:08:59	.67
2009.11.10-03:09:59	.68
2009.11.10-03:10:59	.67
2009.11.10-03:11:59	.68
2009.11.10-03:12:59	.67
2009.11.10-03:13:59	.67
2009.11.10-03:14:59	.67
2009.11.10-03:15:59	.67
2009.11.10-03:16:59	.67
2009.11.10-03:17:59	.67
2009.11.10-03:18:59	.68
2009.11.10-03:19:59	.67
2009.11.10-03:20:59	.67
2009.11.10-03:21:59	.67
2009.11.10-03:22:59	.67
2009.11.10-03:23:59	.67
2009.11.10-03:24:59	.67
2009.11.10-03:25:59	.67
2009.11.10-03:26:59	.67
2009.11.10-03:28:00	.67
2009.11.10-03:29:00	.67
2009.11.10-03:30:00	.67
2009.11.10-03:31:00	.67
2009.11.10-03:32:00	.67
2009.11.10-03:33:00	.67
2009.11.10-03:34:00	.67
2009.11.10-03:35:00	.67
2009.11.10-03:36:00	.67
2009.11.10-03:37:00	.67
2009.11.10-03:38:00	.67
2009.11.10-03:39:00	.67
2009.11.10-03:40:00	.67
2009.11.10-03:41:00	.67
2009.11.10-03:42:00	.67
2009.11.10-03:43:00	.67
2009.11.10-03:44:00	.67
2009.11.10-03:45:00	.67
2009.11.10-03:46:00	.67
2009.11.10-03:47:00	.67
2009.11.10-03:48:00	.67
2009.11.10-03:49:01	.67
2009.11.10-03:50:01	.67
2009.11.10-03:51:01	.67
2009.11.10-03:52:01	.67
2009.11.10-03:53:01	.68
2009.11.10-03:54:01	.68
2009.11.10-03:55:01	.67
2009.11.10-03:56:01	.67
2009.11.10-03:57:01	.68
2009.11.10-03:58:01	.68
2009.11.10-03:59:01	.68
2009.11.10-04:00:01	.68
2009.11.10-04:01:01	.67
2009.11.10-04:02:01	.67
2009.11.10-04:03:01	.67
2009.11.10-04:04:01	.67
2009.11.10-04:05:01	.67
2009.11.10-04:06:01	.67
2009.11.10-04:07:02	.67
2009.11.10-04:08:02	.67
2009.11.10-04:09:02	.68
2009.11.10-04:10:02	.67
2009.11.10-04:11:02	.67
2009.11.10-04:12:02	.67
2009.11.10-04:13:02	.67
2009.11.10-04:14:02	.35
2009.11.10-04:15:02	.67
2009.11.10-04:16:02	.67
2009.11.10-04:17:02	.67
2009.11.10-04:18:02	.67
2009.11.10-04:19:02	.67
2009.11.10-04:20:02	.67
2009.11.10-04:21:02	.67
2009.11.10-04:22:02	.67
2009.11.10-04:23:02	.67
2009.11.10-04:24:02	.67
2009.11.10-04:25:02	.67
2009.11.10-04:26:02	.67
2009.11.10-04:27:02	.68
2009.11.10-04:28:02	.67
2009.11.10-04:29:02	.67
2009.11.10-04:30:03	.67
2009.11.10-04:31:03	.67
2009.11.10-04:32:03	.67
2009.11.10-04:33:03	.67
2009.11.10-04:34:03	.67
2009.11.10-04:35:03	.67
2009.11.10-04:36:03	.67
2009.11.10-04:37:03	.65
2009.11.10-04:38:03	.65
2009.11.10-04:39:03	.67
2009.11.10-04:40:03	.67
2009.11.10-04:41:03	.67
2009.11.10-04:42:03	.34
2009.11.10-04:43:03	.67
2009.11.10-04:44:03	.67
2009.11.10-04:45:03	.34
2009.11.10-04:46:03	.67
2009.11.10-04:47:03	.67
2009.11.10-04:48:03	.34
2009.11.10-04:49:03	.67
2009.11.10-04:50:03	.64
2009.11.10-04:51:03	.67
2009.11.10-04:52:03	.37
2009.11.10-04:53:03	.68
2009.11.10-04:54:03	.67
2009.11.10-04:55:04	.67
2009.11.10-04:56:04	.68
2009.11.10-04:57:04	.67
2009.11.10-04:58:04	.67
2009.11.10-04:59:04	.67
2009.11.10-05:00:04	.67
2009.11.10-05:01:04	.67
2009.11.10-05:02:04	.67
2009.11.10-05:03:04	.35
2009.11.10-05:04:04	.67
2009.11.10-05:05:04	.67
2009.11.10-05:06:04	.68
2009.11.10-05:07:04	.67
2009.11.10-05:08:04	.67
2009.11.10-05:09:04	.68
2009.11.10-05:10:04	.68
2009.11.10-05:11:04	.67
2009.11.10-05:12:04	.67
